"family";"genus";"species";"id";"agei";"radi";"agecap";"radcap";"lencap";"l0p";"biomass";"location";"observer";"r0p";"li"
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_003";4;0,479887673925616;14;0,753147276296385;204,517;1,7;147,4;"Scilly";"Jean Bienvenu";0,0155714285714286;178,394282235116
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_003";5;0,506989391567868;14;0,753147276296385;204,517;1,7;147,4;"Scilly";"Jean Bienvenu";0,0155714285714286;181,539872101756
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_003";6;0,535645066651628;14;0,753147276296385;204,517;1,7;147,4;"Scilly";"Jean Bienvenu";0,0155714285714286;184,698608703833
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_003";7;0,568988757505947;14;0,753147276296385;204,517;1,7;147,4;"Scilly";"Jean Bienvenu";0,0155714285714286;188,18031260382
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_003";8;0,597491574426387;14;0,753147276296385;204,517;1,7;147,4;"Scilly";"Jean Bienvenu";0,0155714285714286;191,007918785205
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_003";9;0,623530794598635;14;0,753147276296385;204,517;1,7;147,4;"Scilly";"Jean Bienvenu";0,0155714285714286;193,482566489349
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_003";10;0,64576016063554;14;0,753147276296385;204,517;1,7;147,4;"Scilly";"Jean Bienvenu";0,0155714285714286;195,519560701684
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_003";11;0,667943202460323;14;0,753147276296385;204,517;1,7;147,4;"Scilly";"Jean Bienvenu";0,0155714285714286;197,487729847343
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_003";12;0,689352768179954;14;0,753147276296385;204,517;1,7;147,4;"Scilly";"Jean Bienvenu";0,0155714285714286;199,329935448155
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_003";13;0,71251287807883;14;0,753147276296385;204,517;1,7;147,4;"Scilly";"Jean Bienvenu";0,0155714285714286;201,263257570802
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_003";14;0,732718785613838;14;0,753147276296385;204,517;1,7;147,4;"Scilly";"Jean Bienvenu";0,0155714285714286;202,902387998115
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_004";0;NA;7;0,649895684400635;216,417;1,7;162;"Scilly";"Jean Bienvenu";0,0155714285714286;1,7
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_004";1;0,341990172605408;7;0,649895684400635;216,417;1,7;162;"Scilly";"Jean Bienvenu";0,0155714285714286;175,536757823656
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_004";2;0,421189459034253;7;0,649895684400635;216,417;1,7;162;"Scilly";"Jean Bienvenu";0,0155714285714286;188,60726063168
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_004";3;0,473093203382525;7;0,649895684400635;216,417;1,7;162;"Scilly";"Jean Bienvenu";0,0155714285714286;195,979081607367
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_004";4;0,522416741707002;7;0,649895684400635;216,417;1,7;162;"Scilly";"Jean Bienvenu";0,0155714285714286;202,315857128811
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_004";5;0,553755447128953;7;0,649895684400635;216,417;1,7;162;"Scilly";"Jean Bienvenu";0,0155714285714286;206,0580133229
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_004";6;0,589941696350802;7;0,649895684400635;216,417;1,7;162;"Scilly";"Jean Bienvenu";0,0155714285714286;210,140741910231
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_004";7;0,620663445913947;7;0,649895684400635;216,417;1,7;162;"Scilly";"Jean Bienvenu";0,0155714285714286;213,427542841251
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_005";0;0,022;6;0,624244797757652;220,536;1,7;176,5;"Scilly";"Jean Bienvenu";0,0155714285714286;1,7
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_005";1;0,341151705662979;6;0,624244797757652;220,536;1,7;176,5;"Scilly";"Jean Bienvenu";0,0155714285714286;180,789403413799
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_005";2;0,406190068322985;6;0,624244797757652;220,536;1,7;176,5;"Scilly";"Jean Bienvenu";0,0155714285714286;192,098184293299
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_005";3;0,460897503572176;6;0,624244797757652;220,536;1,7;176,5;"Scilly";"Jean Bienvenu";0,0155714285714286;200,372578889771
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_005";4;0,507737776210304;6;0,624244797757652;220,536;1,7;176,5;"Scilly";"Jean Bienvenu";0,0155714285714286;206,759905676636
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_005";5;0,553422934827954;6;0,624244797757652;220,536;1,7;176,5;"Scilly";"Jean Bienvenu";0,0155714285714286;212,481629090694
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_005";6;0,596629527217049;6;0,624244797757652;220,536;1,7;176,5;"Scilly";"Jean Bienvenu";0,0155714285714286;217,501820240251
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_006";0;0,019;4;0,576041279666505;195,416;1,7;136,8;"Scilly";"Jean Bienvenu";0,0155714285714286;1,7
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_006";1;0,423110058421852;4;0,576041279666505;195,416;1,7;136,8;"Scilly";"Jean Bienvenu";0,0155714285714286;177,077047378767
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_006";2;0,468111891224478;4;0,576041279666505;195,416;1,7;136,8;"Scilly";"Jean Bienvenu";0,0155714285714286;183,04515966621
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_006";3;0,512566123929193;4;0,576041279666505;195,416;1,7;136,8;"Scilly";"Jean Bienvenu";0,0155714285714286;188,434625053111
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_006";4;0,548967182100628;4;0,576041279666505;195,416;1,7;136,8;"Scilly";"Jean Bienvenu";0,0155714285714286;192,53103495274
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_007";0;NA;13;0,768952585680957;191,726;1,7;129;"Scilly";"Jean Bienvenu";0,0155714285714286;1,7
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_007";1;0,372788505311744;13;0,768952585680957;191,726;1,7;129;"Scilly";"Jean Bienvenu";0,0155714285714286;153,141161282707
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_007";2;0,439030616716932;13;0,768952585680957;191,726;1,7;129;"Scilly";"Jean Bienvenu";0,0155714285714286;161,717309961319
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_007";3;0,47943430846342;13;0,768952585680957;191,726;1,7;129;"Scilly";"Jean Bienvenu";0,0155714285714286;166,367152930694
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_007";4;0,502262805508052;13;0,768952585680957;191,726;1,7;129;"Scilly";"Jean Bienvenu";0,0155714285714286;168,833542864949
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_007";5;0,530939926642278;13;0,768952585680957;191,726;1,7;129;"Scilly";"Jean Bienvenu";0,0155714285714286;171,786266182733
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_007";6;0,566074089990734;13;0,768952585680957;191,726;1,7;129;"Scilly";"Jean Bienvenu";0,0155714285714286;175,205466774885
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_007";7;0,594437112542187;13;0,768952585680957;191,726;1,7;129;"Scilly";"Jean Bienvenu";0,0155714285714286;177,822820440559
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_007";8;0,622511925973868;13;0,768952585680957;191,726;1,7;129;"Scilly";"Jean Bienvenu";0,0155714285714286;180,300151750744
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_007";9;0,650732284849379;13;0,768952585680957;191,726;1,7;129;"Scilly";"Jean Bienvenu";0,0155714285714286;182,686409092516
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_007";10;0,677312151208379;13;0,768952585680957;191,726;1,7;129;"Scilly";"Jean Bienvenu";0,0155714285714286;184,846389141094
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_007";11;0,706199371943668;13;0,768952585680957;191,726;1,7;129;"Scilly";"Jean Bienvenu";0,0155714285714286;187,105105724055
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_007";12;0,724383196781756;13;0,768952585680957;191,726;1,7;129;"Scilly";"Jean Bienvenu";0,0155714285714286;188,48267175939
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_007";13;0,7476480174278;13;0,768952585680957;191,726;1,7;129;"Scilly";"Jean Bienvenu";0,0155714285714286;190,198404498739
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_008";0;0,016;14;0,644019603226971;206,451;1,7;141,3;"Scilly";"Jean Bienvenu";0,0155714285714286;1,7
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_008";1;0,304837198486132;14;0,644019603226971;206,451;1,7;141,3;"Scilly";"Jean Bienvenu";0,0155714285714286;161,26712483901
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_008";2;0,35492321957436;14;0,644019603226971;206,451;1,7;141,3;"Scilly";"Jean Bienvenu";0,0155714285714286;170,281041924973
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_008";3;0,396160785649263;14;0,644019603226971;206,451;1,7;141,3;"Scilly";"Jean Bienvenu";0,0155714285714286;176,849464008418
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_008";4;0,434240562973925;14;0,644019603226971;206,451;1,7;141,3;"Scilly";"Jean Bienvenu";0,0155714285714286;182,369703511021
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_008";5;0,462938672214164;14;0,644019603226971;206,451;1,7;141,3;"Scilly";"Jean Bienvenu";0,0155714285714286;186,238292326964
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_008";6;0,481637882937046;14;0,644019603226971;206,451;1,7;141,3;"Scilly";"Jean Bienvenu";0,0155714285714286;188,640028212891
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_008";7;0,497985780641197;14;0,644019603226971;206,451;1,7;141,3;"Scilly";"Jean Bienvenu";0,0155714285714286;190,669338104791
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_008";8;0,521044483256615;14;0,644019603226971;206,451;1,7;141,3;"Scilly";"Jean Bienvenu";0,0155714285714286;193,428199527423
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_008";9;0,54399731939121;14;0,644019603226971;206,451;1,7;141,3;"Scilly";"Jean Bienvenu";0,0155714285714286;196,063218707732
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_008";10;0,565233472953917;14;0,644019603226971;206,451;1,7;141,3;"Scilly";"Jean Bienvenu";0,0155714285714286;198,410120895836
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_008";11;0,58253860618222;14;0,644019603226971;206,451;1,7;141,3;"Scilly";"Jean Bienvenu";0,0155714285714286;200,26237150682
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_008";12;0,600504578481781;14;0,644019603226971;206,451;1,7;141,3;"Scilly";"Jean Bienvenu";0,0155714285714286;202,131674242916
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_008";14;0,644019603226971;14;0,644019603226971;206,451;1,7;141,3;"Scilly";"Jean Bienvenu";0,0155714285714286;206,451
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_009";0;0,015;2;0,485565711590044;188,684;1,7;116;"Scilly";"Jean Bienvenu";0,0155714285714286;1,7
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_009";1;0,411777450980125;2;0,485565711590044;188,684;1,7;116;"Scilly";"Jean Bienvenu";0,0155714285714286;178,74759287591
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_009";2;0,452171789162282;2;0,485565711590044;188,684;1,7;116;"Scilly";"Jean Bienvenu";0,0155714285714286;184,375797110601
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_010";0;0,01;4;0,525556771999674;192,806;1,7;106,8;"Scilly";"Jean Bienvenu";0,0155714285714286;1,7
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_010";1;0,377307566846996;4;0,525556771999674;192,806;1,7;106,8;"Scilly";"Jean Bienvenu";0,0155714285714286;172,911448188955
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_010";2;0,436248214960161;4;0,525556771999674;192,806;1,7;106,8;"Scilly";"Jean Bienvenu";0,0155714285714286;181,573093482039
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_010";3;0,485289014301118;4;0,525556771999674;192,806;1,7;106,8;"Scilly";"Jean Bienvenu";0,0155714285714286;187,981869699952
"Acanthuridae";"Acanthurus";"Acanthurus achilles";"AC_AC_SC_03_16_010";4;0,508092522803101;4;0,525556771999674;192,806;1,7;106,8;"Scilly";"Jean Bienvenu";0,0155714285714286;190,757789723115
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_122";0;0,043566042;3;0,410262746;216,293;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;1,7
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_122";1;0,280765026;3;0,410262746;216,293;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;134,715991320511
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_122";2;0,35178615;3;0,410262746;216,293;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;178,876390066335
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_122";3;0,387591178;3;0,410262746;216,293;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;201,682602778626
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_165";0;0,036124784;4;0,32104862;122,754;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;1,7
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_165";1;0,174928557;4;0,32104862;122,754;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;58,7857189280056
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_165";2;0,239185852;4;0,32104862;122,754;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;86,7324510186895
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_165";3;0,276307275;4;0,32104862;122,754;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;103,016062976993
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_165";4;0,30683595;4;0,32104862;122,754;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;116,471729637728
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_220";0;0,034985711;5;0,444462039;234;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;1,7
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_220";1;0,320551088;5;0,444462039;234;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;156,557728169408
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_220";2;0,346970778;5;0,444462039;234;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;172,75386434224
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_220";3;0,37887689;5;0,444462039;234;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;192,552898910385
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_220";4;0,409356391;5;0,444462039;234;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;211,694958001291
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_220";5;0,430569595;5;0,444462039;234;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;225,141353377662
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_221";0;0,040459857;8;0,487585245;259;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;1,7
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_221";1;0,268419448;8;0,487585245;259;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;124,121648120294
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_221";2;0,305902778;8;0,487585245;259;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;146,346982548466
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_221";3;0,34481293;8;0,487585245;259;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;169,829667050258
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_221";4;0,377949013;8;0,487585245;259;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;190,127381215204
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_221";5;0,406949013;8;0,487585245;259;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;208,100147352441
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_221";6;0,434949013;8;0,487585245;259;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;225,626122176823
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_221";7;0,463109269;8;0,487585245;259;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;243,414127843106
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_221";8;0,477144938;8;0,487585245;259;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;252,337931114797
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_222";0;0,019697716;15;0,747905231;362;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;1,7
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_222";1;0,360494105;15;0,747905231;362;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;156,456137812467
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_222";2;0,402111409;15;0,747905231;362;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;177,887842489817
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_222";3;0,447022433;15;0,747905231;362;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;201,225471948909
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_222";4;0,488253489;15;0,747905231;362;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;222,825644749559
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_222";5;0,518403116;15;0,747905231;362;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;238,718542481246
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_222";6;0,542109655;15;0,747905231;362;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;251,26994991433
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_222";7;0,568071165;15;0,747905231;362;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;265,068179122161
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_222";8;0,590431845;15;0,747905231;362;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;276,995237798574
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_222";9;0,613518637;15;0,747905231;362;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;289,349460969463
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_222";10;0,636863872;15;0,747905231;362;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;301,881750078754
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_222";11;0,654328122;15;0,747905231;362;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;311,282324774058
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_222";12;0,66825651;15;0,747905231;362;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;318,794779814856
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_222";13;0,693554731;15;0,747905231;362;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;332,473193651152
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_222";14;0,714649754;15;0,747905231;362;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;343,911145995549
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_222";15;0,731142177;15;0,747905231;362;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;352,873333784959
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_223";0;0,051400389;10;0,779091474;298;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;1,7
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_223";1;0,395465548;10;0,779091474;298;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;143,696820857499
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_223";2;0,464429307;10;0,779091474;298;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;171,38451544765
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_223";3;0,519601764;10;0,779091474;298;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;193,554035700729
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_223";4;0,564546174;10;0,779091474;298;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;211,624683486577
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_223";5;0,593700934;10;0,779091474;298;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;223,351705548776
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_223";6;0,632533909;10;0,779091474;298;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;238,977202805205
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_223";7;0,666149382;10;0,779091474;298;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;252,5081631999
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_223";8;0,695166618;10;0,779091474;298;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;264,191680088679
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_223";9;0,721339123;10;0,779091474;298;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;274,732416109856
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_223";10;0,753912118;10;0,779091474;298;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;287,854226233314
"Acanthuridae";"Acanthurus";"Acanthurus lineatus";"AC_LI_MA_03_17_263";0;0,057628118;23;1,204177576;297,74;1,7;NA;"Marquesas";"Fabien Morat";0,039954963125;1,7
