"Family","Genus","Species","ID","Agei","Ri","Agecpt","Rcpt","Lcpt","L0p","R0p","Li_m","Li_sd","Li_q1","Li_q3","Biomass","Location","Observer"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_008",12,0.600504578481781,14,0.644019603226971,206.451,1.7,0.0155714285714286,196.54983961751,1.6474768587626,192.733682853051,199.167371480723,141.3,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_007",0,NA,13,0.768952585680957,191.726,1.7,0.0155714285714286,1.7,4.39605696016701e-15,1.69999999999999,1.70000000000001,129,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_007",1,0.372788505311744,13,0.768952585680957,191.726,1.7,0.0155714285714286,120.054511813804,9.42535734978566,98.6512897391205,135.583927045334,129,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_007",2,0.439030616716932,13,0.768952585680957,191.726,1.7,0.0155714285714286,133.617350644392,8.23244605932604,114.778928207597,147.089208659715,129,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_007",3,0.47943430846342,13,0.768952585680957,191.726,1.7,0.0155714285714286,141.489552861,7.40291818904873,124.463286764872,153.541073639588,129,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_001",0,0.014,27,1.07659108114909,245.51,1.7,0.0155714285714286,1.7,4.64034276763576e-15,1.69999999999999,1.70000000000001,201.3,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_001",1,0.401479502866136,27,1.07659108114909,245.51,1.7,0.0155714285714286,128.688225570516,13.0540086757852,100.39364771563,151.348148876451,201.3,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_001",2,0.45699752129099,27,1.07659108114909,245.51,1.7,0.0155714285714286,140.341947056385,12.4905016461194,113.034358553028,161.801809682466,201.3,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_001",3,0.497228257324887,27,1.07659108114909,245.51,1.7,0.0155714285714286,148.437392363824,11.9870854834303,122.083616499925,168.892266178268,201.3,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_001",4,0.533512305619068,27,1.07659108114909,245.51,1.7,0.0155714285714286,155.518766066937,11.4750849461381,130.17324581921,174.987246936618,201.3,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_001",5,0.557413744393526,27,1.07659108114909,245.51,1.7,0.0155714285714286,160.079848518054,11.1111068173098,135.467524395196,178.862561199668,201.3,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_001",6,0.577822076025485,27,1.07659108114909,245.51,1.7,0.0155714285714286,163.913701100865,10.7849660075592,139.967479593434,182.090550817897,201.3,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_001",7,0.606328831548806,27,1.07659108114909,245.51,1.7,0.0155714285714286,169.180950332684,10.3074683996077,146.222838523354,186.482972379953,201.3,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_001",8,0.633834195224624,27,1.07659108114909,245.51,1.7,0.0155714285714286,174.171801874683,9.82430120739792,152.226578387966,190.601025555904,201.3,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_001",9,0.65553632261755,27,1.07659108114909,245.51,1.7,0.0155714285714286,178.05002842317,9.42865063723404,156.942527703688,193.772479162804,201.3,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_001",10,0.681746783419368,27,1.07659108114909,245.51,1.7,0.0155714285714286,182.667610446779,8.93499931530237,162.614411685343,197.516941527563,201.3,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_001",11,0.706612155701015,27,1.07659108114909,245.51,1.7,0.0155714285714286,186.984576731074,8.45170630710827,167.972161361311,200.987405711976,201.3,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_001",12,0.728321059161422,27,1.07659108114909,245.51,1.7,0.0155714285714286,190.705352641087,8.01857476158072,172.632130488234,203.955770294402,201.3,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_001",13,0.755540267841155,27,1.07659108114909,245.51,1.7,0.0155714285714286,195.31013729389,7.46165260188923,178.452541446096,207.60089295837,201.3,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_001",14,0.782776636479441,27,1.07659108114909,245.51,1.7,0.0155714285714286,199.853747381571,6.88988251821655,184.252624300966,211.167502872009,201.3,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_001",15,0.803083301847122,27,1.07659108114909,245.51,1.7,0.0155714285714286,203.201524673688,6.45469318970983,188.56193715148,213.7767669709,201.3,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_001",16,0.825106064301158,27,1.07659108114909,245.51,1.7,0.0155714285714286,206.795362179573,5.97458614658284,193.22134743212,216.560593693281,201.3,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_001",17,0.847197534501071,27,1.07659108114909,245.51,1.7,0.0155714285714286,210.363309217169,5.48487141106788,197.881002668345,219.307085219234,201.3,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_001",18,0.868354769726337,27,1.07659108114909,245.51,1.7,0.0155714285714286,213.746809009667,5.0086062339682,202.330568930595,221.89600639688,201.3,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_001",19,0.887975249632795,27,1.07659108114909,245.51,1.7,0.0155714285714286,216.856213783534,4.56086475170548,206.445850069673,224.262070757494,201.3,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_001",20,0.910822949900823,27,1.07659108114909,245.51,1.7,0.0155714285714286,220.443865021265,4.03243556106765,211.224928272578,226.976714523747,201.3,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_001",21,0.932879668690783,27,1.07659108114909,245.51,1.7,0.0155714285714286,223.874567835506,3.51542097084884,215.825541916989,229.557514076603,201.3,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_001",22,0.95376865761373,27,1.07659108114909,245.51,1.7,0.0155714285714286,227.094977320837,3.01981447867596,220.171110480335,231.966941756286,201.3,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_001",23,0.978868331928942,27,1.07659108114909,245.51,1.7,0.0155714285714286,230.928902251819,2.41696521387424,225.378254780333,234.819057123782,201.3,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_001",24,0.99799408432568,27,1.07659108114909,245.51,1.7,0.0155714285714286,233.825035514633,1.95243819240778,229.335781032202,236.961971211459,201.3,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_001",25,1.01664539264454,27,1.07659108114909,245.51,1.7,0.0155714285714286,236.628892446757,1.49530140571432,233.186774874499,239.027281874685,201.3,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_001",26,1.03429060908402,27,1.07659108114909,245.51,1.7,0.0155714285714286,239.263411070096,1.05919222130449,236.822592733638,240.959616639815,201.3,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_001",27,1.05683400546464,27,1.07659108114909,245.51,1.7,0.0155714285714286,242.604348981905,0.497064285137613,241.457376589009,243.398772950733,201.3,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_002",0,NA,13,0.793880902516876,229.649,1.7,0.0155714285714286,1.7,3.81819513467839e-15,1.7,1.70000000000001,173.1,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_002",1,0.401615454200662,13,0.793880902516876,229.649,1.7,0.0155714285714286,146.28710718405,11.7901492859046,120.487356346411,167.016031226996,173.1,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_002",2,0.456657606592671,13,0.793880902516876,229.649,1.7,0.0155714285714286,159.360479867738,10.5029365566411,136.048619567057,177.489319012118,173.1,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_002",3,0.498832204210316,13,0.793880902516876,229.649,1.7,0.0155714285714286,168.990380509971,9.4090411873385,147.993195108081,185.044928010822,173.1,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_002",4,0.551514434756557,13,0.793880902516876,229.649,1.7,0.0155714285714286,180.61315456741,7.93272266178403,162.810792444991,194.038040688001,173.1,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_002",5,0.583719424200168,13,0.793880902516876,229.649,1.7,0.0155714285714286,187.520197893459,6.97784468528267,171.811520838406,199.246998573132,173.1,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_002",6,0.611977189969202,13,0.793880902516876,229.649,1.7,0.0155714285714286,193.468234574206,6.1107986745214,179.675744223322,203.680171259405,173.1,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_002",7,0.64151810848779,13,0.793880902516876,229.649,1.7,0.0155714285714286,199.581733613478,5.17758202150114,187.865532991446,208.166752663291,173.1,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_002",8,0.668825201382751,13,0.793880902516876,229.649,1.7,0.0155714285714286,205.143731476221,4.29237220276291,195.408722457175,212.238352560296,173.1,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_002",9,0.697202488209226,13,0.793880902516876,229.649,1.7,0.0155714285714286,210.838317559004,3.3511384180008,203.22101943657,216.362557938659,173.1,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_002",10,0.721003535261973,13,0.793880902516876,229.649,1.7,0.0155714285714286,215.551054133287,2.54600047193654,209.752389030061,219.738794406972,173.1,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_002",11,0.743011891230762,13,0.793880902516876,229.649,1.7,0.0155714285714286,219.859756919979,1.78950446905959,215.775858263002,222.792791761028,173.1,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_002",12,0.760598873328132,13,0.793880902516876,229.649,1.7,0.0155714285714286,223.270329214379,1.17709537452557,220.579853408834,225.191876332491,173.1,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_002",13,0.77326394459222,13,0.793880902516876,229.649,1.7,0.0155714285714286,225.709095432761,0.731903949756608,224.034359709339,226.900882954163,173.1,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_003",0,0.013,14,0.753147276296385,204.517,1.7,0.0155714285714286,1.7,4.66856777209529e-15,1.69999999999999,1.70000000000001,147.4,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_003",1,0.321384057479601,14,0.753147276296385,204.517,1.7,0.0155714285714286,115.281362459236,10.7523137696709,91.6939128802585,133.631535542958,147.4,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_003",2,0.397531302397377,14,0.753147276296385,204.517,1.7,0.0155714285714286,133.354131358773,9.50153606673875,112.199418696463,149.2723015215,147.4,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_003",3,0.438139206673181,14,0.753147276296385,204.517,1.7,0.0155714285714286,142.445344121509,8.67479913751495,123.001401551877,156.852471096089,147.4,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_003",4,0.479887673925616,14,0.753147276296385,204.517,1.7,0.0155714285714286,151.463614852772,7.73276493631149,134.022928814287,164.200226570252,147.4,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_003",5,0.506989391567868,14,0.753147276296385,204.517,1.7,0.0155714285714286,157.159246118023,7.07782061985531,141.136022817536,168.758171773984,147.4,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_003",6,0.535645066651628,14,0.753147276296385,204.517,1.7,0.0155714285714286,163.05790837022,6.35224679046762,148.623727712171,173.414603740257,147.4,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_003",7,0.568988757505947,14,0.753147276296385,204.517,1.7,0.0155714285714286,169.774209477379,5.46922574059835,157.295961235101,178.640690745533,147.4,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_003",8,0.597491574426387,14,0.753147276296385,204.517,1.7,0.0155714285714286,175.399221475908,4.68438700385536,164.676640802801,182.958159241375,147.4,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_003",9,0.623530794598635,14,0.753147276296385,204.517,1.7,0.0155714285714286,180.450941330302,3.94525572818069,171.39458186425,186.791216953979,147.4,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_003",10,0.64576016063554,14,0.753147276296385,204.517,1.7,0.0155714285714286,184.7015699034,3.29874346963557,177.111702781609,189.984974087981,147.4,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_003",11,0.667943202460323,14,0.753147276296385,204.517,1.7,0.0155714285714286,188.889383271744,2.64022507076032,182.801116593891,193.104236925125,147.4,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_003",12,0.689352768179954,14,0.753147276296385,204.517,1.7,0.0155714285714286,192.882444594,1.99274146171543,188.277722291528,196.053872595783,147.4,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_003",13,0.71251287807883,14,0.753147276296385,204.517,1.7,0.0155714285714286,197.150563174321,1.27986674378542,194.186715944518,199.180860383868,147.4,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_003",14,0.732718785613838,14,0.753147276296385,204.517,1.7,0.0155714285714286,200.832477575622,0.647914415044858,199.329336189619,201.857453560718,147.4,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_004",0,NA,7,0.649895684400635,216.417,1.7,0.0155714285714286,1.7,3.44872020572661e-15,1.7,1.70000000000001,162,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_004",1,0.341990172605408,7,0.649895684400635,216.417,1.7,0.0155714285714286,140.333725372586,11.3711071689031,115.712171058855,160.062841740135,162,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_004",2,0.421189459034253,7,0.649895684400635,216.417,1.7,0.0155714285714286,161.613476206885,8.94744853794607,141.932673839403,176.74980957748,162,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_004",3,0.473093203382525,7,0.649895684400635,216.417,1.7,0.0155714285714286,174.802341480082,7.13209068976573,158.980093968875,186.667532785539,162,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_004",4,0.522416741707002,7,0.649895684400635,216.417,1.7,0.0155714285714286,186.879240670286,5.27419194783917,175.080136355348,195.547572358164,162,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_004",5,0.553755447128953,7,0.649895684400635,216.417,1.7,0.0155714285714286,194.34918904429,4.03573084634102,185.268710509054,200.930680384349,162,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_004",6,0.589941696350802,7,0.649895684400635,216.417,1.7,0.0155714285714286,202.797309851802,2.55594034516821,197.005568816285,206.930436756844,162,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_004",7,0.620663445913947,7,0.649895684400635,216.417,1.7,0.0155714285714286,209.832106148072,1.2614909149929,206.957573607906,211.859014151739,162,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_005",0,0.022,6,0.624244797757652,220.536,1.7,0.0155714285714286,1.7,6.64392309223378e-15,1.69999999999999,1.70000000000002,176.5,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_005",1,0.341151705662979,6,0.624244797757652,220.536,1.7,0.0155714285714286,139.197262167954,9.54754771913018,117.899172997773,155.240281606978,176.5,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_005",2,0.406190068322985,6,0.624244797757652,220.536,1.7,0.0155714285714286,159.345672889703,7.90245243642703,141.500250881267,172.409804702094,176.5,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_005",3,0.460897503572176,6,0.624244797757652,220.536,1.7,0.0155714285714286,175.506167327852,6.21782677423346,161.341530336777,185.66121220003,176.5,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_005",4,0.507737776210304,6,0.624244797757652,220.536,1.7,0.0155714285714286,188.866062732795,4.59764671791293,178.3225971811,196.303953912984,176.5,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_005",5,0.553422934827954,6,0.624244797757652,220.536,1.7,0.0155714285714286,201.529014820449,2.88280010466598,194.879324398613,206.152699068706,176.5,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_005",6,0.596629527217049,6,0.624244797757652,220.536,1.7,0.0155714285714286,213.208467456356,1.15396964395845,210.533148626859,215.045232296069,176.5,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_006",0,0.019,4,0.576041279666505,195.416,1.7,0.0155714285714286,1.7,5.89058304709481e-15,1.69999999999999,1.70000000000001,136.8,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_006",1,0.423110058421852,4,0.576041279666505,195.416,1.7,0.0155714285714286,155.941632613141,5.6684913674363,142.980166074931,165.131547886609,136.8,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_006",2,0.468111891224478,4,0.576041279666505,195.416,1.7,0.0155714285714286,167.987895281506,4.14553445678385,158.442620811549,174.641472848278,136.8,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_006",3,0.512566123929193,4,0.576041279666505,195.416,1.7,0.0155714285714286,179.514288615663,2.5143214932648,173.689089887147,183.512821472365,136.8,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_006",4,0.548967182100628,4,0.576041279666505,195.416,1.7,0.0155714285714286,188.707856771775,1.09693250767715,186.154697255366,190.440033408391,136.8,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_010",2,0.436248214960161,4,0.525556771999674,192.806,1.7,0.0155714285714286,169.274866095302,4.02260256343294,160.042546192467,175.733762663967,106.8,"Scilly","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_010",3,0.485289014301118,4,0.525556771999674,192.806,1.7,0.0155714285714286,182.373643282183,1.87239164922607,178.042808027171,185.346170743171,106.8,"Scilly","Jean Bienvenu"
